Lat,Lon,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
27.5,2.5,0.049846,0.057413,0.026621,0.019914,-0.0026508,0.071242,0.012837,0.0015667,0.051857,0.09965,0.061067,0.051544,0.0061451,0.0076496,0.055953,0.021445,0.031767,0.057544,-0.00027861,-0.013404,0.0056707,0.01768,1.18E-05,0.031255,0.044523,0.023724,0.0084942,-0.028696,0.044106,-0.0021583,0.054538,-0.016439,-0.025061,0.042988,0.037744,-0.0096481,-0.00040377,0.022501,-0.0064111,0.02016,0.017014,0.034075,0.018191,0.0072571,0.039679,-0.016012,-0.037793,-0.0031642,-0.049412,0.0067718,-0.02965,0.027606,-0.0091784,0.021915,-0.0032404,-0.022749,-0.015777,0.049724,-0.018285,-0.017848,0.022681,0.02143,0.078809,0.071397,-0.017014,0.023812,0.06093,0.012105,0.0319,0.016988,0.035877,-0.02978,-0.024057,-0.040825,-0.025715,-0.040461,0.0092267,0.029938,-0.028002,0.016494,-0.016211,-0.0092325,-0.03213,-0.039915,0.022635,0.013172,0.010858,0.076504,-0.041604,-0.0025224,0.0018708,-0.02085,-0.024572,0.016222,0.097362,0.077759,-0.015034,0.019586,-0.041331,-0.047523,-0.081154,-0.0040888,-0.009454,0.028969,0.019299,-0.0021551,-0.041682,-0.041207,0.089583,-0.0023678,0.023533,-0.0060169
32.5,2.5,0.10774,0.14351,0.061613,0.076137,0.14776,0.13789,-0.074612,0.1103,0.087752,0.12692,0.061971,0.018504,-0.014893,0.066549,0.10004,-0.026155,-0.045527,0.13113,0.11044,0.057103,0.044993,0.02713,0.029544,0.023042,0.072522,0.086341,0.023333,-0.013177,0.085846,0.075463,0.12853,0.03303,-0.074405,0.1274,0.076265,0.021101,0.0067502,0.049902,-0.024058,0.17221,0.014771,0.024572,0.037138,0.014461,0.069628,-0.07939,-0.10236,-0.068644,-0.10995,-0.046221,-0.068327,0.085524,0.032996,0.042413,-0.11922,-0.040455,-0.014811,0.14582,-0.020514,-0.048419,-0.0027094,0.062754,0.090748,0.12406,0.0091104,0.049823,0.058018,-0.007723,0.090814,0.046216,0.0031199,0.035919,-0.045152,-0.13082,-0.089071,-0.055126,0.10951,0.083107,0.022109,0.061559,0.086006,0.027404,-0.08579,-0.10537,-0.00069932,0.043124,0.11521,0.04846,-0.123,-0.016789,0.0021215,0.058862,-0.06683,-0.1003,0.079092,0.12945,-0.0046931,0.037576,-0.18485,-0.13148,-0.11881,0.013109,-0.042869,0.046928,-0.014028,0.083063,-0.046848,-0.082166,0.24988,0.014805,0.020597,0.010157
37.5,2.5,0.12825,0.21194,0.11301,0.027472,0.18371,0.12555,-0.2675,0.21598,0.0076087,0.055573,0.021929,0.10862,-0.036909,0.28724,0.18991,-0.014652,-0.18153,0.052845,0.25136,0.1647,0.15856,0.032646,0.098332,-0.050515,-0.058486,0.29518,-0.14992,-0.027739,0.18698,0.13844,0.21805,0.05203,-0.15518,0.14505,0.10212,-0.028286,-0.045176,0.091338,-0.12927,0.43237,0.11763,0.11107,0.011147,0.02633,0.074439,-0.012207,-0.077504,-0.019305,-0.20068,-0.18208,-0.25135,0.16478,0.12233,0.16395,-0.31896,-0.079258,-0.079115,0.2423,0.081678,-0.032172,0.083222,0.1108,0.12882,0.3946,-0.0037485,0.22547,-0.0038386,-0.10636,0.12043,0.0019371,-0.11883,0.10205,0.051913,-0.19817,-0.19352,-0.10319,0.24368,0.17414,-0.07794,0.16911,0.053398,-0.03777,-0.17348,-0.14314,-0.023451,0.1031,0.27583,0.24804,-0.23831,-0.0050978,0.11618,0.15898,-0.18089,-0.16032,-0.039071,0.14387,-0.024788,-0.01342,-0.40603,-0.3854,-0.23529,0.23016,0.36006,0.17269,-0.058741,-0.048126,-0.10768,-0.10479,0.18075,0.069791,-0.17182,0.023107
42.5,2.5,0.15849,0.80095,0.29269,0.17293,0.27201,0.12637,-0.017183,0.18488,0.11898,0.20052,0.30668,0.19771,0.029879,0.50333,0.42526,0.16605,0.016958,0.24704,0.050489,-0.087848,0.14093,-0.10188,-0.036095,0.17458,0.054422,0.35429,-0.055887,0.072558,0.10223,-0.045615,0.36391,0.15935,-0.14394,0.06923,0.14423,0.0044078,-0.068356,0.1048,0.096792,0.15841,0.34244,0.23988,0.21107,-0.056806,0.083088,0.2029,-0.13197,-0.062407,-0.13118,-0.12254,-0.32943,0.070654,0.15139,0.14667,0.017203,-0.078589,-0.10739,0.33596,-0.032119,-0.039225,0.089665,-0.38357,-0.054033,0.36758,-0.11775,0.40329,0.24432,-0.23738,-0.12079,0.13688,-0.12405,-0.096777,0.047629,-0.2231,-0.23562,-0.33464,0.25137,0.16988,-0.41547,0.031858,0.2053,-0.37615,0.099775,0.14352,0.018181,-0.29199,0.05554,0.63071,-0.52009,-0.31195,-0.011112,0.29691,-0.13846,0.37421,0.037923,0.24308,0.044725,-0.15748,-0.21021,-0.14695,0.010312,-0.15129,0.23145,0.42231,-0.14703,-0.13275,-0.25087,-0.050622,0.2664,0.19402,-0.023172,-0.10101
47.5,2.5,-0.1128,0.24313,-0.12163,-0.076247,-0.047231,0.11016,0.080978,-0.091371,0.016172,-0.060487,-0.0064341,0.37905,0.11698,0.13907,0.13808,0.14578,-0.00071673,-0.23555,0.09179,-0.10071,-0.054551,-0.32026,0.2007,0.47694,0.18858,0.40908,0.029906,0.15526,-0.098665,0.03894,0.45281,0.069329,-0.054151,-0.51335,0.062513,0.2466,0.053431,-0.36379,0.33881,-0.072153,0.44351,0.24068,0.0039239,0.022476,0.29387,-0.013562,0.17136,-0.00085826,-0.057829,0.124,0.16213,0.054081,0.28272,0.13791,0.41362,-0.31547,0.17413,0.25543,-0.16608,-0.018339,0.14785,-0.1068,-0.29174,-0.08828,0.032141,0.45107,0.27296,-0.17329,0.056689,0.10616,-0.19962,-0.37554,0.23989,0.018368,0.2571,-0.38951,0.083661,0.1275,-0.10878,-0.10137,0.25638,-0.31644,0.38947,-0.25525,-0.10427,-0.25407,-0.026896,0.47469,-0.39907,-0.41665,-0.20782,-0.25744,-0.075319,0.48377,0.31645,-0.2099,-0.019498,0.087985,0.13274,0.30198,0.50261,-0.51071,0.16718,-0.081681,-0.0094523,-0.097648,0.068124,0.19277,0.036241,-0.01153,-0.049933,-0.039067
52.5,2.5,-0.19984,-0.38107,-0.21757,-0.10776,-0.1247,-0.11747,-0.062448,-0.17107,-0.27765,-0.13269,-0.29843,0.29013,0.049742,-0.0024381,-0.018691,-0.035446,-0.10591,-0.41974,0.16,-0.0040335,-0.16152,-0.33191,0.026586,0.22854,-0.025081,0.20917,-0.16229,0.011846,-0.30847,-0.053003,0.30945,-0.14485,-0.14248,-0.49433,-0.1228,0.062875,-0.044363,-0.50826,0.13372,0.019761,0.36056,0.12588,-0.10462,0.067939,0.18356,-0.11259,0.22578,0.014553,-0.082278,-0.00050288,0.1571,-0.078253,0.18478,0.0066589,0.28877,-0.45128,0.1736,0.19326,-0.10368,-0.17688,0.20607,-0.057754,-0.27702,-0.18664,0.0041392,0.38835,0.054067,-0.20647,0.12551,-0.034803,-0.27218,-0.44927,0.27285,0.065981,0.34025,-0.35524,0.18552,0.10191,-0.071558,-0.16615,0.24932,-0.18357,0.21784,-0.23839,-0.22661,-0.18088,0.18096,0.32312,-0.33242,-0.27607,-0.15437,-0.24806,0.012635,0.3455,0.23604,-0.41871,0.037965,0.084771,0.41099,0.17492,0.40918,-0.30652,0.084475,-0.17863,0.078241,-0.036093,0.26031,0.042494,0.00142,0.065292,-0.094749,-0.12387
57.5,2.5,-0.076619,-0.51507,0.005342,0.016647,0.13782,0.038041,0.13137,-0.19649,-0.13248,0.014887,-0.15189,0.028774,0.085969,-0.091205,0.20241,-0.11073,-0.083387,-0.11561,-0.082646,0.011019,-0.29421,-0.24201,-0.16352,-0.064565,-0.14321,0.02499,0.027361,-0.017471,-0.22429,0.045751,0.096078,0.077692,0.017605,-0.25585,-0.22307,0.04498,-0.028484,-0.21133,-0.077398,-0.12488,0.091163,0.040019,0.17353,-0.092354,-0.030825,-0.18176,0.05417,0.010535,-0.050275,-0.0058576,0.16572,-0.042285,-0.061038,-0.016636,0.23232,0.0030218,0.16792,0.19635,-0.061426,-0.051084,-0.04888,0.10422,0.083812,-0.3163,-0.10119,0.061249,-0.13711,0.25495,0.11209,0.046604,-0.032127,-0.1769,-0.21081,-0.02988,0.057574,0.01865,-0.036869,0.080035,0.10972,-0.090474,0.32755,0.069805,0.027614,-0.16383,-0.14419,-0.089396,0.082537,-0.26145,0.028591,0.23053,-0.15759,-0.039564,0.24602,-0.038192,0.095562,-0.19956,0.16102,0.31238,0.6244,0.040858,-0.1401,-0.065229,-0.40834,-0.36715,-0.15521,-0.081216,0.25844,-0.21796,-0.31952,0.051691,0.092051,-0.026592
62.5,2.5,-0.26176,-0.4026,0.1372,-0.21496,0.24921,0.14755,0.86612,-0.45391,-0.026134,0.053409,0.26694,0.0036898,0.15346,-0.12576,0.32978,-0.16293,0.16583,0.073192,-0.1447,0.048273,-0.32759,0.12383,-0.3507,-0.12038,-0.2641,-0.28004,0.11789,0.056662,-0.095863,0.017514,0.019453,0.26437,0.56167,-0.18424,-0.33601,0.013542,0.1541,0.15056,-0.1225,-0.79095,-0.13415,0.13368,0.39666,0.016856,-0.31111,0.095091,-0.13357,0.37153,0.47637,0.26328,0.42955,-0.064533,-0.14474,-0.21259,0.2537,0.58496,0.084552,0.032377,0.087728,0.15899,-0.57948,-0.18812,0.012263,-0.78909,-0.1246,-0.24848,-0.43902,0.7577,-0.15307,-0.0952,0.22833,0.10159,-0.5769,-0.10009,0.14165,0.49021,-0.54221,-0.2473,0.36618,-0.059044,-0.001589,0.12583,0.37795,-0.34151,-0.25765,-0.16721,-0.11901,-0.74151,0.90752,0.76685,-0.2288,0.54214,0.89116,-0.34233,0.047164,-0.48712,0.038159,0.28927,0.65398,0.36964,-0.55118,0.32839,-0.69824,-0.51995,0.11655,-0.65444,-0.11326,-0.36374,-0.99547,-0.28516,0.019166,0.041137
67.5,2.5,0.034079,0.22361,0.31409,-0.044832,0.13047,0.20126,0.55417,-0.054434,0.18587,0.30895,0.43497,-0.046587,0.15587,-0.030179,0.33399,-0.042361,0.17361,0.3156,-0.20798,0.0393,-0.10711,0.16231,-0.21652,0.039353,-0.028295,-0.28301,0.24757,-0.028228,0.30562,0.00028439,0.047275,0.37632,0.29955,0.15906,-0.081944,-0.10281,0.12337,0.32257,-0.01924,-0.60504,-0.17602,0.16584,0.34262,-0.079603,-0.013343,-0.016939,-0.38046,0.13954,0.28922,0.18013,0.055365,0.091825,-0.22824,-0.064686,0.044412,0.44673,-0.033229,0.10847,0.027781,0.1492,-0.42581,-0.095137,0.19247,-0.31629,-0.040296,-0.35657,-0.099468,0.49443,-0.20984,0.030167,0.086713,0.17883,-0.39316,-0.19585,-0.1507,0.19949,-0.42743,-0.19224,0.16498,0.11402,-0.12921,0.07087,0.060116,-0.1611,-0.0464,-0.15471,-0.18747,-0.41918,0.58086,0.24065,-0.040943,0.31794,0.66699,-0.077936,0.17347,-0.034389,-0.089117,0.31274,0.086014,-0.035278,-0.73245,0.058376,-0.52582,-0.18959,0.11157,-0.24714,-0.35645,-0.054696,-0.18459,-0.19074,0.092838,0.092813
72.5,2.5,-0.11968,0.022949,0.0043243,-0.050248,0.25133,-0.23308,-1.0438,0.36385,-0.3154,-0.11308,-0.25357,-0.83265,-0.12977,-0.10961,-0.52454,-0.31882,-0.2345,0.33842,0.18578,0.49363,0.077938,-0.39041,-0.21028,0.01738,0.28645,-0.37131,0.27674,-0.28567,0.013887,-0.11259,-0.25851,0.24792,-0.28815,0.7077,0.1113,-0.067723,-0.099564,-0.13625,-0.1353,-0.084478,-0.21828,-0.34141,-0.15719,0.043583,0.060123,-0.74755,-0.38222,-0.52511,-0.071778,-0.004631,-0.073046,0.14878,-0.2977,-0.016611,-0.44859,-0.074533,-0.19788,-0.046339,-0.34492,-0.32997,-0.34481,0.39905,-0.10683,-0.044947,-0.11093,-0.46891,0.13197,-0.19831,-0.19757,0.45473,-0.31614,0.10835,0.12456,-0.34607,-0.45619,-0.1465,0.12743,-0.12922,-0.0066742,-0.072028,0.41847,-0.084949,-0.12382,0.062545,-0.19163,-0.16904,-0.087944,0.023742,0.041299,-0.56683,-0.066714,-0.13482,-0.31866,-0.39565,-0.067644,-0.090283,-0.26646,0.29977,-0.49008,0.13126,-0.5259,-0.55274,-0.36203,-0.16145,0.72467,0.85419,0.37068,1.072,1.4434,-0.15426,0.23154,0.010701
-72.5,7.5,0.1016,0.057667,0.15079,0.11045,0.010286,0.09856,0.15848,-0.013798,0.067656,0.14343,0.16729,0.13343,0.0020365,0.17256,0.20852,0.098966,0.064162,0.15009,-0.1322,-0.029974,-0.015411,0.0021306,0.016804,0.06774,0.011524,0.12395,-2.89E-05,0.065205,0.042152,0.045319,0.039863,0.013496,0.023828,-0.031365,0.051611,0.011598,-0.042464,0.052479,0.042926,0.043915,0.13372,0.062891,0.063609,0.0070526,0.0059794,0.12511,0.0021009,0.026884,0.00020531,0.00082959,0.0029792,-0.017455,0.019927,-0.0043521,0.11165,0.084221,0.1316,0.020743,0.054648,0.027088,0.06462,0.021619,0.12135,0.10613,0.009754,0.031705,0.018768,0.093507,-0.035199,-0.13479,0.06158,0.0040902,-0.083424,0.0038436,0.071873,-0.010083,0.066323,0.023895,-0.055923,-0.048897,-0.0397,-0.075533,-0.0053583,0.036329,0.051017,0.0021976,0.019669,-0.03057,-0.088041,0.097166,0.038528,0.076446,0.041235,0.12691,-0.013675,0.082841,0.078433,0.054198,0.040356,0.013916,0.12634,0.10298,0.0001229,0.05156,-0.22926,-0.21002,-0.079877,-0.12581,-0.19343,0.051026,0.0058116,-0.050873
-67.5,7.5,0.067681,0.061437,0.024979,0.15992,0.035833,0.014767,0.11309,-0.020037,0.082804,0.18097,0.12199,-0.05551,-0.075998,0.06329,0.1233,0.095725,0.035727,0.26156,-0.17189,-0.064079,-0.039968,-0.070332,-0.0034597,0.027834,0.16799,-0.0090438,0.082301,0.11478,-0.0076141,0.072266,-0.012536,0.017508,-0.0072331,0.12412,0.08748,0.026741,-0.10762,-0.023393,0.13623,0.041027,0.069806,-0.055237,0.067506,0.090573,-0.0034933,-0.038661,-0.018601,0.021794,0.00074477,0.016274,0.098939,-0.0212,-0.051182,-0.031221,0.12988,0.12699,0.16991,-0.063117,-0.057004,-0.0056981,0.064169,0.11169,0.13257,0.0062631,0.083992,-0.10628,0.049986,0.056675,0.012706,-0.10644,0.096754,0.058854,-0.10226,0.10294,0.1081,0.038493,0.033815,0.012851,-0.041094,-0.14213,0.08619,0.060472,-0.069066,0.048494,0.062961,0.058297,-0.015948,-0.11273,-0.12182,0.034036,-0.022567,-0.047688,0.0015303,0.058896,0.051088,0.24905,0.22415,0.031938,0.14181,0.06885,0.12776,-0.01607,-0.15506,-0.21299,-0.21682,-0.064886,-0.085844,-0.027653,0.084594,-0.069039,0.090879,-0.06785
-62.5,7.5,0.10532,0.028968,0.13327,0.18493,-0.14849,0.15372,0.52525,-0.085575,0.16648,0.28323,0.31846,0.23824,-0.0010496,0.10924,0.30524,0.20665,0.12983,0.21709,-0.31925,-0.16084,-0.1409,0.04674,0.063713,0.023261,0.08963,0.033969,0.051044,0.20701,0.10166,0.086079,0.0241,0.019818,0.10557,-0.13071,0.051866,0.031436,-0.076037,0.059287,0.18855,-0.061507,0.16589,0.11569,0.18431,0.031155,0.08614,0.23388,0.023211,0.18287,0.073127,0.045971,0.19589,-0.058148,0.027236,-0.032712,0.36402,0.23767,0.361,0.026271,0.07804,0.11893,0.15754,0.06301,0.24347,-0.0092798,0.18044,-0.033014,0.027839,0.22232,0.017134,-0.31466,0.19107,0.072976,-0.21943,0.20038,0.26937,0.13906,-0.01856,0.0041506,0.0027241,-0.085483,-0.11033,0.10914,-0.036677,0.010068,0.0015238,0.030282,-0.01736,-0.31737,-0.073909,0.17012,0.051244,-0.11508,0.25203,0.33161,0.10412,0.28947,0.28932,0.059181,0.33263,0.0030906,0.22389,0.20983,-0.094119,-0.090878,-0.46565,-0.36756,-0.22065,-0.29679,-0.4053,0.040235,0.080134,-0.045193
-57.5,7.5,0.14748,-0.11088,0.20116,0.32824,-0.22877,0.09234,0.31103,-0.063618,0.049424,-0.053378,0.1612,0.023027,-0.0041669,-0.028231,0.23055,0.14543,0.00093459,0.095999,-0.32586,-0.20163,-0.33154,-0.19527,-0.014173,-0.083956,0.10235,-0.045652,0.063411,0.088267,-0.019663,0.11474,0.021551,0.068826,0.0045883,-0.33835,-0.067488,0.067801,-0.039699,-0.028926,0.080053,-0.053608,0.21508,0.055988,0.15975,-0.0961,0.1096,0.1508,0.040395,0.049509,-0.045833,-0.048861,0.20948,-0.057299,-0.020152,0.033169,0.5021,0.13016,0.32684,0.076377,0.026906,0.17986,0.16709,0.18311,0.311,0.01416,0.00023641,-0.0051473,0.12432,0.31312,-0.041724,-0.11189,0.11649,-0.1226,-0.21738,0.060509,0.068625,0.11725,0.064745,0.068413,0.092683,-0.067907,0.095097,0.10443,-0.13807,-0.025181,-0.099039,-0.19571,-0.046544,-0.2703,-0.064946,0.17393,0.075952,-0.2603,0.2083,0.35574,0.067518,0.21088,0.18245,0.098027,0.41916,-0.011971,0.17965,-0.011245,-0.15731,0.0069733,-0.47808,-0.046962,0.2536,-0.24131,-0.62983,0.088283,0.1451,-0.015883
-52.5,7.5,0.052901,-0.13283,0.030015,0.10383,-0.14458,-0.033975,-0.13843,0.0018071,-0.018899,-0.1964,-0.055065,-0.19159,-0.12535,-0.016297,-0.0018455,0.074809,-0.11491,0.10545,-0.12883,0.032571,-0.10898,-0.31222,0.054083,-0.07733,0.16726,0.038116,0.08106,-0.012221,-0.036161,0.091002,-0.11724,0.064115,0.00056764,-0.10451,-0.0081826,0.15396,-0.095761,-0.11783,-0.019912,0.10008,0.15728,-0.059895,-0.037853,-0.0015063,0.032439,-0.050444,0.10394,-0.062369,-0.14162,-0.049356,0.17973,0.0043824,-0.043405,0.11328,0.23986,0.093247,0.17725,-0.056487,-0.12138,0.14299,0.056747,0.40865,0.23751,0.10093,-0.0051084,-0.049093,0.069599,0.18231,-0.026491,0.042695,0.024544,-0.0066969,-0.046106,0.036027,-0.0437,0.1641,0.039493,0.051255,0.04942,-0.030209,0.14495,0.057795,-0.042656,-0.031379,-0.15289,-0.075971,-0.13757,-0.20722,-0.085202,-0.068629,0.0045819,-0.32525,-0.16644,-0.05792,0.079905,0.14489,0.078533,0.19978,0.10779,0.21412,0.1022,-0.12515,0.15587,-0.069825,-0.14217,0.14145,0.34687,0.17944,-0.22342,0.0056863,0.13885,0.045334
-47.5,7.5,0.061372,0.0069733,0.071524,0.08287,-0.052116,-0.050766,-0.082031,0.12547,0.096499,-0.10097,-0.062683,-0.083941,-0.0054988,-0.011934,0.039132,0.043804,0.024965,-0.026798,-0.095928,-0.017159,0.10546,-0.14679,0.10059,0.042593,0.093148,0.023247,0.065419,-0.022926,0.012637,-0.030713,-0.10223,0.1167,0.078533,-0.090644,0.0075686,0.16262,0.037673,0.0019952,0.014844,0.068713,0.038087,-0.016697,-0.095005,-0.00361,-0.057289,0.084305,0.056493,-0.12584,-0.13999,0.062271,0.019841,0.081212,0.17192,0.079524,0.053002,0.034792,0.060212,-0.076031,-0.021373,0.078598,-0.0033295,0.1615,-0.0020331,0.070399,-0.050838,0.039195,0.03898,-0.052039,-0.063382,0.056358,0.010022,-0.0050492,0.011188,-0.050379,0.01059,0.0043703,0.027014,0.0071918,0.016036,-0.0007211,-0.051525,-0.17853,0.077663,0.08556,-0.07401,-0.050173,-0.1027,-0.0064592,-0.019059,-0.14446,-0.075111,-0.14149,-0.10512,-0.03862,-0.1161,0.041622,-0.13355,0.36209,-0.092068,0.22291,0.39068,-0.17228,0.21347,0.16013,-0.12258,0.10352,0.09345,0.19063,-0.091055,0.10488,0.11774,0.14819
-42.5,7.5,0.031283,-0.27822,0.2017,0.028139,-0.23734,0.031164,-0.030452,0.12994,-0.1075,0.023521,-0.15692,0.30634,0.099655,0.14222,0.096938,0.040744,-0.10527,-0.30706,-0.21924,0.061734,-0.10466,-0.13738,-0.02818,0.31409,-0.12042,0.094312,0.0053926,0.060321,0.052292,-0.015157,0.066404,-0.019815,0.13631,-0.22016,-0.030545,0.028155,-0.039727,-0.16301,0.014646,0.012378,0.22688,0.068528,-0.28071,-0.13942,0.10544,0.19363,0.26928,-0.18063,0.017489,-0.11272,-0.17021,-0.0044819,0.0071055,-0.050901,0.069361,-0.28931,0.16911,0.089872,0.15178,0.01874,0.10413,0.069845,-0.087942,0.13696,0.088089,0.16435,-0.069407,-0.05732,-0.23202,-0.24837,-0.2925,-0.1954,0.27795,-0.080217,0.13321,-0.24781,0.18941,-0.11106,-0.13837,-0.0094397,-0.27603,-0.20837,0.22163,0.15627,-0.22786,-0.19191,0.12512,-0.15004,-0.18115,-0.44013,0.050344,0.062999,0.078991,0.5455,0.22052,-0.17709,-0.26511,0.41393,0.03773,-0.20732,0.38263,-0.02511,0.39812,-0.00841,-0.37978,-0.039114,0.15435,0.033423,-0.071297,0.22569,-0.39602,-0.091469
-37.5,7.5,0.069184,0.086165,0.30871,0.10856,-0.13224,0.38296,-0.066187,0.055159,0.041917,0.18564,0.22509,0.22141,0.1463,0.12352,0.091663,0.15938,0.044156,0.062334,-0.35609,-0.072983,-0.23611,-0.0038668,-0.065572,0.24715,0.042642,0.044555,0.18637,0.095409,0.17401,0.055125,0.0097728,0.016631,-0.0088615,0.038242,0.18947,-0.0079715,-0.0023835,0.10575,0.063862,-0.17111,0.13239,0.033965,-0.046772,-0.24859,0.14887,0.083034,0.074218,-0.16714,0.077185,0.0065191,-0.12424,0.053392,-0.20798,0.012688,0.13244,-0.02782,0.094081,0.11034,0.092763,0.016761,0.10357,0.12951,0.16601,0.29249,-0.021586,0.0066097,0.21616,0.11651,-0.1879,-0.05174,0.035423,-0.086359,0.03108,-0.090585,-0.16316,-0.13221,0.082829,-0.045946,-0.186,-0.052085,-0.20995,-0.10442,0.1489,0.20274,0.094554,-0.1417,-0.068066,0.027896,-0.10968,-0.058041,0.16968,-0.020237,-0.15351,0.6003,0.14104,0.23767,-0.13823,0.12009,-0.092473,-0.40146,-0.12384,0.045695,0.029933,-0.025959,-0.32386,-0.081759,0.090678,0.069836,0.061225,0.070597,-0.25352,-0.14155
-32.5,7.5,-0.014258,0.035565,0.14926,0.07519,-0.013658,0.049636,0.018498,0.059739,-0.0070333,-0.064756,0.05942,0.009896,0.10847,-0.012369,0.023718,0.0069202,0.029857,-0.091819,-0.11222,-0.09146,-0.075109,0.0536,-0.021342,0.023885,-0.064037,-0.10494,0.051125,0.035425,0.054017,0.0088589,-0.030783,0.091831,-0.033996,-0.090425,0.015746,-0.05995,0.089302,0.10823,0.065011,-0.14604,-0.043035,0.0032347,0.022765,-0.12615,0.016387,0.036717,-0.058793,-0.039295,0.091056,0.056017,-0.043626,0.029141,-0.015731,-0.021178,0.0054014,0.029325,0.0028524,-0.011104,0.095262,0.018631,0.0010841,-0.060842,-0.067255,-0.0050285,-0.036559,-0.04805,0.049619,-0.0024488,-0.095846,-0.00065183,-0.021728,-0.0092559,0.015618,-0.024178,-0.061676,-0.054073,-0.025065,-0.026745,0.026735,-0.033391,-0.10886,-0.063384,0.051218,0.078661,0.10017,-0.07794,-0.0099569,0.041592,0.12657,0.098255,0.09036,0.042094,0.074472,0.19572,-0.21557,-0.01971,-0.048084,0.055229,-0.041886,-0.21519,0.010674,-0.015093,-0.094046,0.049508,-0.11177,-0.03091,-0.015453,0.045558,-0.12307,0.013947,-0.080247,0.015044
-27.5,7.5,0.00025265,0.040075,0.044979,0.044789,0.075462,0.01699,-0.014381,0.043425,-0.015799,-0.076449,0.018201,-0.028766,0.0067356,0.055793,0.0030079,-0.013312,-0.02783,0.016709,0.034313,0.012312,-0.0076076,-0.0014021,0.019715,-0.011189,-0.023885,0.034545,0.0055575,0.048268,-0.019408,0.045747,0.0048109,0.046588,-0.021588,-0.043018,-0.0026498,0.025028,0.027747,0.027215,0.028764,0.030929,0.02559,-0.011782,0.019388,-0.029778,-0.0074735,0.023941,-0.015568,-0.030658,0.03753,-0.0087208,0.022516,-0.010812,0.038264,-0.0047833,0.011143,0.031533,0.035093,0.014097,0.034423,0.011509,-0.011819,-0.034432,-0.05686,-0.016648,-0.0005531,0.009916,-0.012661,-0.0025287,-0.018868,-0.0058142,-0.028871,0.035236,-0.0023313,-0.0084264,-0.010837,0.01675,0.064913,0.0077683,0.042806,-0.008434,0.069824,-0.013808,0.022736,0.017509,0.0071196,-0.039532,0.014246,-0.026043,-0.010037,0.049815,0.029296,0.076994,-0.0057993,0.0011946,-0.1588,-0.061986,0.023282,-0.04542,-0.033387,0.017506,0.093103,0.0033792,-0.051415,0.050529,-0.07209,0.0096042,0.042626,0.0043303,-0.094247,0.032399,-0.0056374,-0.00085239
-22.5,7.5,-0.012799,0.044312,0.012199,-0.0055282,0.02494,0.081377,-0.0086285,0.048165,0.0031994,0.00029564,0.046914,0.016543,0.022373,0.026389,-0.0037834,-0.0089805,-0.012927,0.040724,0.056135,0.050495,-0.0042273,-0.0061907,0.032082,0.014049,0.021977,0.037604,0.0055629,0.047006,0.019448,0.037056,0.044174,0.050984,0.015464,0.0095983,-0.0041702,0.060774,0.026262,0.013868,0.031451,0.010472,0.051539,0.033679,-0.010675,0.0086996,0.0087727,0.024971,-0.016522,-0.016415,0.043009,0.010746,0.049375,0.034711,0.076552,0.03022,0.022071,0.039932,0.048582,0.06821,0.046743,0.00048274,-0.012622,0.0042098,-0.022878,-0.019326,0.0037673,0.031192,-0.012534,-0.025569,0.014785,-0.01848,-0.027465,0.037459,-0.0099822,-0.033688,0.016732,0.015539,0.087691,-0.019511,0.026797,0.027843,0.061886,-0.016762,0.023936,-0.013282,-0.067145,-0.044572,-0.0029866,0.0057972,-0.036958,0.01452,0.01564,0.032964,0.019315,0.042538,-0.08917,-0.066096,-0.059336,0.015769,-0.049296,0.059438,0.076358,0.014601,-0.023974,-0.0044354,-0.032252,0.022552,0.0085006,0.038375,-0.027913,0.036167,-0.018788,0.014912
